Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2978510,2016-07-22 17:04:23,2015-12-07 17:39:54,2868540,146295540,0,51,89,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/002908/SRR2978510,SRX1468098,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194257,SAMN04322600,simple,9606,Homo sapiens,GSM1965823,,,,,,,no,,,,,GEO,SRA315327,,public,7DAEDB6CD5CCD597A0FB6A2B2AB5C9AC,B4FDA5D5C8C2A492EA18B83033FBA2C6
SRR5509679,2017-08-17 16:15:21,2017-05-04 15:59:40,5865585,410590950,5865585,70,173,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005380/SRR5509679,SRX2784960,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP106481,PRJNA385514,2,385514,SRS2166971,SAMN06891881,simple,9606,Homo sapiens,GSM2599700,,,,,,,no,,,,,GEO,SRA559826,,public,D4A8E27E1318257DB6B3BD519628EAA5,6C90CCCEC3C269FEFD761E7E1498B679
SRR4027201,2016-08-17 19:25:23,2016-08-12 19:22:28,22339893,1116994650,0,50,763,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003932/SRR4027201,SRX2019135,SC13-044DE.219.5.27,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP081654,PRJNA338817,2,338817,SRS1614914,SAMN05559351,simple,9606,Homo sapiens,SC13-044DE,,,,,female,,no,,,,,,SRA452098,,public,ADEA51D725EB5A0B5AE892478016F9B2,C127E0F78ED35CE09F90C20F26BDF559
SRR4454466,2016-11-15 15:36:16,2016-10-27 07:56:22,4000000,400000000,4000000,100,252,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/004350/SRR4454466,SRX2271079,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP092158,PRJNA350777,2,350777,SRS1762182,SAMN05946028,simple,9606,Homo sapiens,GSM2361396,,,,,,,no,,,,,GEO,SRA487172,,public,EE6A6A23E77F9C76652184ACDC60ED3F,DDCBEE18602FEE7B23CC5272012267DC
ERR538004,2016-06-23 06:15:40,2016-06-23 05:55:04,26042510,2656336020,26042510,102,1749,,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR538/ERR538004,ERX503187,BM1-LMPP,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,225,78,ILLUMINA,Illumina HiSeq 2500,ERP006121,PRJEB6573,,326620,ERS482479,SAMEA2604593,simple,9606,Homo sapiens,E-MTAB-2672:Sample BM1-LMPP,,,,,,,no,,,,,Wellcome Trust Centre for Human Genetics,ERA319851,,public,89D944515FC70EEC4597AE97218321E4,1B622828935565B227924AF8DCA6EE02
SRR4055944,2016-10-06 16:17:16,2016-08-24 18:20:35,1503560,76681560,0,51,77,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003960/SRR4055944,SRX2045313,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1637811,SAMN05565989,simple,9606,Homo sapiens,GSM2269079,,,,,,,no,,,,,GEO,SRA323017,,public,7E4F50CD01E933D7FFC0CE9988337957,6A44901AE85959383DB737F5AAC75237
SRR3053015,2017-05-15 17:09:32,2015-12-23 17:22:36,1274239,64986189,0,51,45,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/002981/SRR3053015,SRX1501358,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067759,PRJNA306878,2,306878,SRS1222002,SAMN04366277,simple,9606,Homo sapiens,GSM1981055,,,,,,,no,,,,,GEO,SRA322626,,public,8B823157027EB2951172164501425DD8,6472F1D5444FBE3AB40B54FF188490EF
SRR4058478,2016-10-06 16:17:16,2016-08-24 18:36:39,390974,17984804,0,46,18,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003963/SRR4058478,SRX2047845,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1640344,SAMN05564166,simple,9606,Homo sapiens,GSM2271617,,,,,,,no,,,,,GEO,SRA323017,,public,02AC5D716C515E19727B394DA839D38C,D0EB2B22B179C891DA318D91D3C0BE6A
SRR4290068,2017-04-11 14:49:11,2017-04-11 14:07:07,824666,166582532,824666,202,154,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/004189/SRR4290068,SRX2185584,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP090309,PRJNA343935,2,343935,SRS1709262,SAMN05806075,simple,9606,Homo sapiens,GSM2325847,,,,,,,no,,,,,GEO,SRA477267,,public,7F905B54478084AEF9533A3C0D7A4821,126C5D744CF7715A38B6373EE27D1156
SRR3129477,2016-02-29 09:24:17,2016-01-28 01:07:05,507072,21804096,0,43,21,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003056/SRR3129477,SRX1549662,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP068970,PRJNA310000,2,310000,SRS1266500,SAMN04444561,simple,9606,Homo sapiens,GSM2048603,,,,,,,no,,,,,GEO,SRA342085,,public,3069581F098DDA802AB770A94A994379,06635BCFB6684E0565B8BCE8512D26D8
SRR1721301,2015-06-25 22:32:12,2014-12-17 14:36:08,28407231,5681446200,28407231,200,3620,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/001680/SRR1721301,SRX815513,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP051249,PRJNA270632,2,270632,SRS795859,SAMN03267767,simple,9606,Homo sapiens,GSM1567933,,,,,,,no,,,,,GEO,SRA217866,,public,D75D49FE5B430B87F1C54DB21E8CA00D,431B20ED63E32B9CB4A4470181A071B2
SRR4432241,2017-01-26 16:22:24,2016-10-19 12:08:14,39571833,3996755133,0,101,2520,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/004328/SRR4432241,SRX2251941,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091767,PRJNA349151,2,349151,SRS1751657,SAMN05924371,simple,9606,Homo sapiens,GSM2355505,,,,,,,no,,,,,GEO,SRA485731,,public,EA1726DC8F6AE2B96ABB6A160C2C83F0,3E3DA10DE853190E68A876B5E8500913
SRR3101245,2016-05-02 09:31:11,2016-01-14 09:27:25,65022836,13004567200,65022836,200,8450,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/003028/SRR3101245,SRX1530366,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP068450,PRJNA308805,2,308805,SRS1248059,SAMN04413775,simple,9606,Homo sapiens,GSM2039121,,,,,,,no,,,,,GEO,SRA334204,,public,EF2ED91EC197D47C907ABF648CB40C89,D59386BB7E8826E1A0F0E6D0675FAFA2
SRR3535828,2016-05-20 17:03:10,2016-05-17 14:44:27,76833273,15366654600,76833273,200,11428,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003452/SRR3535828,SRX1770018,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP075278,PRJNA321855,2,321855,SRS1442542,SAMN05004856,simple,9606,Homo sapiens,GSM2154755,,,,,,,no,,,,,GEO,SRA426625,,public,EE3DA627511AA4A18F5F56F0B982157E,30725F0C3F357C0D4929D4A552E5C92D
SRR1042583,2015-07-22 17:02:08,2015-12-29 19:56:25,10553204,1582980600,10553204,150,1081,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/001018/SRR1042583,SRX386749,HUMzkeTBRAAPE,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,50,ILLUMINA,Illumina Genome Analyzer II,SRP033491,,,0,SRS510685,SAMN02434868,simple,9606,Homo sapiens,BGI-150p1,,,,,,,no,,,,,BGI,SRA112073,,public,5DE36AA7C0869C8EB341A77002F2621F,19561434ED90847151EFF8639343E6D4
SRR2084667,2015-07-06 08:21:35,2016-11-21 05:54:08,33301955,3065745888,30567751,92,1496,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/002035/SRR2084667,SRX1078829,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP060253,PRJNA288681,,288681,SRS977242,SAMN03835500,simple,9606,Homo sapiens,AGS pCEP4,,,,,female,,no,,,,,UNIVERSITY OF NORTH CAROLINA,SRA275282,,public,9DDD60A49FCCB5386CDF3F9C1EEBB5EC,C683DD0E713234395C3C240B7EDA7F92
SRR5296866,2017-05-15 17:09:54,2017-02-28 14:02:59,2846092,145150692,0,51,59,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005172/SRR5296866,SRX2599136,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP067759,PRJNA306878,2,306878,SRS2022042,SAMN06472665,simple,9606,Homo sapiens,GSM2509214,,,,,,,no,,,,,GEO,SRA322626,,public,51D3B9455AC5023258C6B3A5330AB360,B6B93EC08A2DD4260A99C253A78D7653
SRR5062581,2016-12-05 10:17:16,2016-11-30 10:11:56,35973811,7194762200,35973811,200,4791,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/004943/SRR5062581,SRX2383063,"Nalm6, SF3B1 wt, CD",RNA-Seq,Hybrid Selection,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP094107,PRJNA306521,,306521,SRS1825291,SAMN06049542,simple,9606,Homo sapiens,Nalm6 wt CD,,,,,male,,no,,,,,,SRA499850,,public,56097F3AFFFD90824606BB72841F4A6C,EB699CEE4789FFB43A095B4ABD00B1B4
SRR3209564,2017-01-03 09:59:12,2016-03-07 18:33:46,12936244,2069799040,12936244,160,879,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003134/SRR3209564,SRX1618065,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP071245,PRJNA314523,2,314523,SRS1327331,SAMN04536972,simple,9606,Homo sapiens,GSM2082834,,,,,,,no,,,,,GEO,SRA379512,,public,0009D2F0C0E3AB7B83E9E2A1ED879755,224910BA508CBC73DD0D00B649906B72
SRR2972124,2016-09-26 18:34:20,2015-12-03 12:21:42,2357866,476288932,2357866,202,192,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002902/SRR2972124,SRX1461495,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066963,PRJNA304993,2,304993,SRS1188864,SAMN04312804,simple,9606,Homo sapiens,GSM1962389,,,,,,,no,,,,,GEO,SRA314792,,public,972E62AE39D28AFBF88A8CB046FB776B,94819A46EB3A2FCBD31EDD3E089103A6
SRR1950835,2016-07-10 16:55:27,2015-04-02 10:37:32,20339711,2033971100,20339711,100,1331,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/001905/SRR1950835,SRX977081,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056822,PRJNA280163,2,280163,SRS892153,SAMN03458257,simple,9606,Homo sapiens,GSM1648842,,,,,,,no,,,,,GEO,SRA249646,,public,E77743720ACDC6AD292F07051CD5F35B,91B4A0A13FAA04EF8B1038EF6EC88A39
SRR5606745,2017-05-29 16:30:20,2017-05-25 17:39:04,128307,5773815,0,45,2,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005475/SRR5606745,SRX2859280,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP108076,PRJNA388108,,388108,SRS2229967,SAMN07169724,simple,9606,Homo sapiens,GSM2642053,,,,,,,no,,,,,GEO,SRA566776,,public,44A0A57930424D238D10D234B37B0E3B,A07A23ECF2BA12C20CB92C60C7AFC8FD
SRR3533303,2016-09-06 15:49:11,2016-05-17 11:38:20,2729827,272982700,0,100,160,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003450/SRR3533303,SRX1767772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP075248,PRJNA321741,2,321741,SRS1440450,SAMN05002191,simple,9606,Homo sapiens,GSM2153124,,,,,,,no,,,,,GEO,SRA426370,,public,046C1B60C0EABF0EFAC4F782417C7668,4E40CA253A240D5C3A6026EAC62E22B0
SRR3129905,2016-05-03 16:03:10,2016-02-01 14:21:44,24195129,4839025800,24195129,200,3218,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003056/SRR3129905,SRX1550051,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer,SRP068976,PRJNA310012,2,310012,SRS1266795,SAMN04445055,simple,9606,Homo sapiens,GSM2049125,,,,,,,no,,,,,GEO,SRA342119,,public,0CD5B5CB64C73FBCC40C41D39F4572C6,DBF60F85F8575E5FC36E7B96EF0EBD59
ERR1587457,2016-08-17 10:10:25,2016-08-18 11:07:26,264382,66095500,264382,250,14,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1587/ERR1587457,ERX1658103,17120320,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2000,ERP016000,PRJEB14362,,325750,ERS1253134,SAMEA4082024,simple,9606,Homo sapiens,SAMEA4082024,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA689250,,public,0E5AA8A56EF7DC17B4D1899F0786BD10,639896027C2CFDC74888DC04C09A10E6
SRR3997169,2017-06-28 16:57:08,2016-08-03 15:43:44,5255927,726989048,0,138,287,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003903/SRR3997169,SRX1997926,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP080873,PRJNA336356,,336356,SRS1599351,SAMN05509715,simple,9606,Homo sapiens,GSM2258969,,,,,,,no,,,,,GEO,SRA448149,,public,CCCF0E6D6F9D6541C957A2022A999B91,473B4F83C28D51DB0BF57E77862A0B0A
DRR023569,2014-10-16 12:47:51,2014-10-16 14:10:24,4000000,800000000,4000000,200,526,,https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000023/DRR023569,DRX021440,WadaLab-IHEC28-L1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,48,64.7,ILLUMINA,Illumina HiSeq 2000,DRP001797,PRJDB1532,,264209,DRS014286,SAMD00009005,simple,9606,Homo sapiens,DRS014286,,,,,male,,no,,,,,UT_RCAST,DRA001724,,public,BA3BD686B1A2DC4E878214144BC786FB,FA82E56D9F408EF84B07E08FD7034575
SRR3657608,2016-08-31 14:24:57,2016-06-10 17:28:53,21262718,1063135900,0,50,668,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003571/SRR3657608,SRX1837273,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075118,PRJNA321547,2,321547,SRS1496681,SAMN05226640,simple,9606,Homo sapiens,GSM2197437,,,,,,,no,,,,,GEO,SRA425466,,public,2B9EE139BE00A9247455B778BD4D6FEC,68E63AE3B65D3E3C661D0CF325C7F44E
ERR1632632,2016-09-30 22:22:27,2016-10-15 09:26:38,21363,918609,0,43,0,,https://sra-download.ncbi.nlm.nih.gov/traces/era17/ERR/ERR1632/ERR1632632,ERX1702965,HP1509101_K24_s,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP017126,PRJEB15401,,344141,ERS1351089,SAMEA4439640,simple,9606,Homo sapiens,SAMEA4439640,,,,,,,no,,,,,Asa Segerstolpe,ERA705448,,public,699E5942D22468F402BF57CC2E663322,391BE34C2A71CCA3038C6CCE2356F5A3
SRR3107999,2017-01-20 00:00:00,2016-01-21 01:13:34,5212598,260629900,0,50,161,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003035/SRR3107999,SRX1536304,6122RE1,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP068609,PRJNA308214,,308214,SRS1253159,SAMN04396228,simple,9606,Homo sapiens,6122RE1,,,,,male,,no,,,,,TEXAS A&M UNIVERSITY,SRA336422,,public,21F10AC9BA522D7DBA72AB7C1C5135B6,47A52172824E6A508294D150BBE30BA2
SRR5080871,2017-07-28 17:04:14,2016-12-06 13:15:09,41729340,12518802000,41729340,300,4512,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/004961/SRR5080871,SRX2399053,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP094643,PRJNA356417,2,356417,SRS1839865,SAMN06113539,simple,9606,Homo sapiens,GSM2417927,,,,,,,no,,,,,GEO,SRA501001,,public,EE4A7965AE147765F630413EBEE8C13B,605EA95B304CE54C4544700881401E4F
SRR3703047,2017-03-01 15:07:10,2016-06-20 14:56:33,53296448,10765882496,53296448,202,6902,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003616/SRR3703047,SRX1865254,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP076805,PRJNA326260,2,326260,SRS1516019,SAMN05272523,simple,9606,Homo sapiens,GSM2207964,,,,,,,no,,,,,GEO,SRA434637,,public,630CBC04D492C15C514DC45E7128F361,73AE7AE9160C9866A0E0AD6B0BC21D46
SRR2980099,2015-12-11 16:38:11,2015-12-07 19:38:49,2413463,243759763,0,101,130,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002910/SRR2980099,SRX1469679,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP057244,PRJNA281343,2,281343,SRS1195986,SAMN04323988,simple,9606,Homo sapiens,GSM1967330,,,,,,,no,,,,,GEO,SRA259589,,public,66B667EED39A7960DF186B592D4A8999,077764A6CE119C2C74A88237210C8581
ERR1632009,2016-09-30 22:22:21,2016-10-05 23:12:59,371385,15969555,0,43,16,,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1632/ERR1632009,ERX1702342,HP1508501T2D_A24_s,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP017126,PRJEB15401,,344141,ERS1350466,SAMEA4439017,simple,9606,Homo sapiens,SAMEA4439017,,,,,,,no,,,,,Asa Segerstolpe,ERA705448,,public,E7BB4941FAD0E2EEF8EA6B7A008BD6FA,E40EB7C5651305934C44FDC4BDC23384
SRR3392375,2016-09-28 16:33:26,2016-04-15 12:36:48,32673214,2483164264,0,76,1167,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003312/SRR3392375,SRX1707761,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP073375,PRJNA318622,2,318622,SRS1399032,SAMN04858687,simple,9606,Homo sapiens,GSM2124716,,,,,,,no,,,,,GEO,SRA412502,,public,F8A77CE006C47267D59E5BEE25379361,1CFC7729B7EF231E2458C02B7E0BDDED
SRR1201798,2014-03-24 00:21:07,2014-03-24 00:16:21,38731149,7823692098,38731149,202,5165,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/001173/SRR1201798,SRX498629,IL100029962,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP040472,PRJNA241248,,241248,SRS580330,SAMN02697217,simple,9606,Homo sapiens,CTPPH_30mpi-CtE-Hep2-RNAdep-rep3,,,,,,,no,,,,,UMIGS,SRA148828,,public,A7437B52A4E7E71D7F153A32EA007949,1141B917D369BDF8EE1E96D164DF4C2B
SRR4249225,2016-09-30 15:56:21,2016-09-15 19:31:43,1322928,95250816,1322928,72,57,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004149/SRR4249225,SRX2169271,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1697168,SAMN05777723,simple,9606,Homo sapiens,GSM2314071,,,,,,,no,,,,,GEO,SRA472324,,public,FC9EC2F9CE1E207D0531F99DFFA1DAD5,7EEA26BAD6992859B5CA7F87CA9A5456
SRR3219546,2017-02-16 16:36:03,2016-03-11 13:33:49,2227144,556786000,2227144,250,317,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003144/SRR3219546,SRX1626518,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP071643,PRJNA314949,2,314949,SRS1335990,SAMN04546154,simple,9606,Homo sapiens,GSM2085723,,,,patient 2,,,no,,,,,GEO,SRA384307,,public,3E320CC553AB4CC4FC042EF373A38590,7B5ECC92BA8BAA2EB0B8ADE3CEC9C8DD
SRR1175208,2014-07-16 16:12:07,2014-02-24 08:46:10,40368780,8073756000,40368780,200,5669,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/001147/SRR1175208,SRX475258,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP038863,PRJNA239198,2,239198,SRS561030,SAMN02650328,simple,9606,Homo sapiens,GSM1333401,,,,,,,no,,,,,GEO,SRA142093,,public,59940A57B05800B0EE98BD548556213C,7A049152974FB75EA65B0E4390C6B20C
SRR2963550,2017-01-19 16:24:32,2015-11-30 12:06:29,749046,149809200,749046,200,91,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002894/SRR2963550,SRX1454125,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066781,PRJNA304408,2,304408,SRS1182442,SAMN04301006,simple,9606,Homo sapiens,GSM1955917,,,,,,,no,,,,,GEO,SRA314130,,public,E14F39701562DACCBF5117C12B48793E,7650A8F405A4C952DD9D9E9E70CA3565
SRR3241398,2016-11-14 16:21:17,2016-03-18 17:21:55,4000000,168000000,0,42,102,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003165/SRR3241398,SRX1643989,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP072038,PRJNA315704,2,315704,SRS1349875,SAMN04569014,simple,9606,Homo sapiens,GSM2094777,,,,,,,no,,,,,GEO,SRA387730,,public,D8564FE4EDDE0EF2C2CF89D842FE831C,D146DCE9224E68DAD52782674BA64D8C
SRR4248677,2016-09-30 15:56:21,2016-09-15 19:18:45,3035357,218545704,3035357,72,133,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004149/SRR4248677,SRX2168723,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1696621,SAMN05777606,simple,9606,Homo sapiens,GSM2313517,,,,,,,no,,,,,GEO,SRA472324,,public,8F68E12890925C2D546B2C249966CC21,DB9966E672BC2930199350421F69655F
SRR3617751,2016-11-14 13:22:38,2016-06-13 15:06:18,4451648,335115286,0,75,151,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003532/SRR3617751,SRX1814170,3rd-C54_S93,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075970,PRJNA323853,,323853,SRS1477128,SAMN05191154,simple,9606,Homo sapiens,3rd-C54_S93,,,,,male,,no,,,,,,SRA430378,,public,183C8738B5C8893017B137EDB54859C4,52D9693FCF8626633246E30A3596163C
SRR772522,2013-04-01 15:32:09,2013-03-14 09:34:38,1480307,74015350,0,50,62,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/000754/SRR772522,SRX249191,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP019272,PRJNA193159,2,193159,SRS401280,SAMN01978119,simple,9606,Homo sapiens,GSM1098292,,,,,,,no,,,,,GEO,SRA068968,,public,4CA687AE0897AC2BABC5D052053220FE,D03B786908992BEB4AD45D05E23BD681
SRR2088179,2016-01-28 01:00:06,2015-07-07 11:30:54,1665541,71618263,0,43,76,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/002039/SRR2088179,SRX1082148,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP060416,PRJNA289086,2,289086,SRS979769,SAMN03841761,simple,9606,Homo sapiens,GSM1810614,,,,,,,no,,,,,GEO,SRA275902,,public,71308E4728125F2227C65C103713A71C,EA62E81EAEDCDD327027797F8188EC11
SRR592573,2013-09-17 16:07:09,2012-10-15 11:18:46,24854146,4871412616,24854146,196,3261,,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/000578/SRR592573,SRX195293,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP016118,PRJNA177604,2,177604,SRS369267,SAMN01765636,simple,9606,Homo sapiens,GSM1019735,,,,,,,no,,,,,GEO,SRA059537,,public,9B5F58C08BF18DE35099FA88F6B9E2C1,FA4BDF0C2EC11A99997BBEBB8EBE1387
SRR4293698,2017-01-26 10:19:16,2016-09-24 19:34:29,58076562,4383934151,0,75,1815,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/004193/SRR4293698,SRX2189155,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP090415,PRJNA344393,2,344393,SRS1711880,SAMN05821921,simple,9606,Homo sapiens,GSM2327830,,,,,,,no,,,,,GEO,SRA478929,,public,B647A3051BB53FF6F6F54956BB09AB63,85650A5F2D036B8E63D7A4D89108BC54
