Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR537899,2016-06-23 06:15:40,2016-06-23 05:17:43,15368623,1567599546,15368623,102,1007,,https://sra-download.ncbi.nlm.nih.gov/traces/era15/ERR/ERR537/ERR537899,ERX503145,#006-C,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,225,78,ILLUMINA,Illumina HiSeq 2500,ERP006121,PRJEB6573,,326620,ERS482476,SAMEA2604590,simple,9606,Homo sapiens,E-MTAB-2672:Sample #006-C,,,,,,,no,,,,,Wellcome Trust Centre for Human Genetics,ERA319851,,public,E7020A28B6B802542DBC389C21667480,7D127F5ABF99F45E76F990DFCF1555E4
ERR1874142,2017-03-08 14:23:27,2017-03-10 07:23:16,1743401,435850250,1743401,250,119,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era18/ERR/ERR1874/ERR1874142,ERX1934667,NT935940V,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2500,ERP016000,PRJEB14362,,325750,ERS1552421,SAMEA85729918,simple,9606,Homo sapiens,SAMEA85729918,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA829914,,public,8608A64105F40A568BEE4CF0D257C2B6,7D354246C494C868199E4991D7864FD3
SRR3593347,2017-04-24 11:36:37,2016-05-27 10:26:57,14454365,2919781730,14454365,202,1234,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003509/SRR3593347,SRX1802893,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075806,PRJNA323538,2,323538,SRS1469216,SAMN05180832,simple,9606,Homo sapiens,GSM2178771,,,,,,,no,,,,,GEO,SRA429467,,public,E1053D688A4456FE0D69EE7527C04C76,537087A0C762E1BA159D31CEA696EED5
SRR5296664,2017-05-15 17:09:49,2017-02-28 14:16:08,18017050,918869550,0,51,345,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005172/SRR5296664,SRX2598933,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP067759,PRJNA306878,2,306878,SRS2014906,SAMN06466077,simple,9606,Homo sapiens,GSM2509012,,,,,,,no,,,,,GEO,SRA322626,,public,D4200121ECEC7CE45F4CF6E6F01541D4,4546AFC0CA0864884E4232E1B5828330
ERR204873,2013-02-21 19:27:06,2013-02-21 19:19:04,14842206,2226330900,14842206,150,1445,,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR204/ERR204873,ERX179540,NA20754.1.M_120209_8 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185289,SAMEA1573514,simple,9606,Homo sapiens,GEUV:NA20754,,,,,,,no,,,,,University of Geneva,ERA177032,,public,4F83221BC5EE01B18A2685F69EF2EFE3,7C8A94116D4BE6EAB0E63CBDD05478E3
SRR4428442,2017-01-13 15:46:11,2016-10-17 23:59:57,2291688,343753200,2291688,150,138,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/004324/SRR4428442,SRX2249962,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP091685,PRJNA348691,2,348691,SRS1749934,SAMN05914353,simple,9606,Homo sapiens,GSM2348551,,,,,,,no,,,,,GEO,SRA485466,,public,13459E3CAB226CF587994F3811FB0391,0498DBCC1572B49749AC58561F8868FF
SRR1657484,2014-11-21 16:39:05,2014-11-19 15:38:30,12434986,634184286,0,51,366,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001618/SRR1657484,SRX763960,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050055,PRJNA268010,2,268010,SRS748338,SAMN03201484,simple,9606,Homo sapiens,GSM1550538,,,,,,,no,,,,,GEO,SRA203373,,public,0AE1B9899B7055695100D4DDCDE4CB43,EA8F71E1FFC2EC4DE47D2B0480D24A14
SRR2045093,2016-01-07 15:57:17,2015-05-30 02:09:28,9313333,931333300,9313333,100,608,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/001997/SRR2045093,SRX1043789,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058856,PRJNA285337,2,285337,SRS949240,SAMN03744004,simple,9606,Homo sapiens,GSM1700513,,,,,,,no,,,,,GEO,SRA270447,,public,A22EBF02A81A8BDD50F6FF8D8523551E,6EF536269B178E8D1FE8ABA223CBA1AD
SRR5296702,2017-05-15 17:09:50,2017-02-28 13:56:50,6299848,321292248,0,51,122,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005172/SRR5296702,SRX2598971,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP067759,PRJNA306878,2,306878,SRS2014943,SAMN06465616,simple,9606,Homo sapiens,GSM2509050,,,,,,,no,,,,,GEO,SRA322626,,public,B19BA73AF3FC40226C869592CA2CCFEB,2C775EF678FD304462AB02E20469BB69
SRR5525425,2017-05-12 16:28:12,2017-05-10 11:54:11,1406243,281248600,1406243,200,152,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005395/SRR5525425,SRX2794902,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP106788,PRJNA386155,,386155,SRS2176032,SAMN06926988,simple,9606,Homo sapiens,GSM2610815,,,,,,,no,,,,,GEO,SRA560999,,public,5DF77A01DE0BD114B542A04F1507A374,D910373CA2082BBFBCFB6A0991906107
SRR3438800,2017-06-25 12:03:18,2016-04-25 19:03:52,78291994,7829199400,78291994,100,4822,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003358/SRR3438800,SRX1725877,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP073813,PRJNA319583,,319583,SRS1411484,SAMN04901042,simple,9606,Homo sapiens,GSM2132379,,,,,,,no,,,,,GEO,SRA419962,,public,F43DBED97B120F1B0A225620B5DC8A8B,6FE54BCA90F3247CE4D55B0C0E1EE0C9
SRR3219341,2017-02-16 16:35:59,2016-03-11 11:45:35,2220879,555219750,2220879,250,300,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003143/SRR3219341,SRX1626415,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP071643,PRJNA314949,2,314949,SRS1336094,SAMN04545899,simple,9606,Homo sapiens,GSM2085620,,,,patient 1,,,no,,,,,GEO,SRA384307,,public,77778B563DFA36B6B6582BFEC1FC004B,1EC4DF3589F3D38054E7B767FF38939B
ERR1275298,2016-02-22 11:12:27,2016-02-27 13:49:15,5562303,834345450,5562303,150,144,GRCh38,https://sra-download.ncbi.nlm.nih.gov/traces/era13/ERR/ERR1275/ERR1275298,ERX1346886,15128378,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP012527,PRJEB11180,,312320,ERS874708,SAMEA3567559,simple,9606,Homo sapiens,TSG_PRAD6213293-sc-2418013,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA565060,,public,471245E91352211404F8121B53C84B1C,A9746D51294C567820C4C32CF66FA666
SRR5345527,2017-03-17 16:14:04,2017-03-15 13:16:27,17707188,1337166130,0,75,472,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005220/SRR5345527,SRX2642205,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP101948,PRJNA379282,,379282,SRS2049643,SAMN06603946,simple,9606,Homo sapiens,GSM2537184,,,,,,,no,,,,,GEO,SRA546268,,public,D4B44903386D91055F8D8BE13A29166F,4C425108099D69B772CC1456DB182990
SRR3649311,2017-05-10 16:47:36,2016-06-08 16:20:04,47743965,4774396500,47743965,100,2598,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003563/SRR3649311,SRX1831795,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP076297,PRJNA324845,2,324845,SRS1492903,SAMN05216648,simple,9606,Homo sapiens,GSM2194085,,,,,,,no,,,,,GEO,SRA431863,,public,4B586BAA73A99EE27E4FFC154487F8F1,92D3C63FC60E14D1186826FBD9EA3439
SRR1656553,2015-01-02 09:56:08,2014-11-18 13:19:15,13275161,716858694,0,54,471,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/001617/SRR1656553,SRX763019,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP050000,PRJNA267697,2,267697,SRS747527,SAMN03199446,simple,9606,Homo sapiens,GSM1548347,,,,,,,no,,,,,GEO,SRA202889,,public,2C03C88F00AFCE620F080CAEA0C0F4C3,691680708C6981ACD65F162ACACB8E0D
SRR5906035,2017-08-07 13:09:14,2017-08-07 13:06:50,399493,19974650,0,50,7,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/005767/SRR5906035,SRX3067670,USCTCL86B,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP114956,PRJNA397417,,397417,SRS2412249,SAMN07456467,simple,9606,Homo sapiens,USCTCL86B,,,,,male,,no,,,,,,SRA596973,,public,1CC15631E305C6DBC2B2AA5934940551,922F97FDE5D85DFD0E1F65D6D3961145
SRR066427,2010-09-23 10:39:12,2014-05-28 00:10:32,4469433,147491289,0,33,75,,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/000064/SRR066427,SRX027123,GSM597204: SRC111995 - RNA-Seq,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP003611,PRJNA133719,2,133719,SRS115066,SAMN00113533,simple,9606,Homo sapiens,GSM597204,,,,,,,no,,,,,GEO,SRA024302,,public,9B0B598858CB0E9AECB0B5FD1F6E6095,39B1D28337DCF1D4A17B5E980D924793
ERR2009108,2017-09-03 01:19:37,2017-09-05 03:58:13,18342007,953784364,0,52,492,,https://sra-download.ncbi.nlm.nih.gov/traces/era15/ERR/ERR2009/ERR2009108,ERX2068871,fetal_intestine_53768_s,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP023550,PRJEB21313,,401233,ERS1789573,SAMEA104125680,simple,9606,Homo sapiens,E-MTAB-5801:fetal_intestine_53768,,,,,,,no,,,,,,ERA960594,,public,CAA8AA26FEBB388145B0A5F851E17AF6,6AE459E7295085A94CF452E3DCD74AB4
SRR3465766,2017-04-06 00:00:08,2016-04-28 15:33:03,108733988,8263783088,0,76,3562,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003384/SRR3465766,SRX1735664,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP074134,PRJNA319965,2,319965,SRS1416618,SAMN04913639,simple,9606,Homo sapiens,GSM2136856,,,,,,,no,,,,,GEO,SRA421183,,public,024A291065648AB9A15FE55255483173,6A78C27CE819811AB0221DD8703891BA
SRR4055581,2016-10-06 16:17:16,2016-08-24 18:13:24,1108828,56550228,0,51,54,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003960/SRR4055581,SRX2044953,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1637453,SAMN05561475,simple,9606,Homo sapiens,GSM2268703,,,,,,,no,,,,,GEO,SRA323017,,public,76FEED544D6EC98016311512ED163D39,3376E5BAD329F80A9DFEC40854AE3F15
SRR5445405,2017-04-18 10:57:25,2017-04-14 08:42:33,194418219,39272480238,194418219,202,25051,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005317/SRR5445405,SRX2734428,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP103854,PRJNA382735,2,382735,SRS2122322,SAMN06718012,simple,9606,Homo sapiens,GSM2576212,,,,,,,no,,,,,GEO,SRA554025,,public,E93D256864183618C89ACEA1C4A4B827,37963DB455B9054995DAAA18894BE627
SRR1918292,2015-07-10 13:37:24,2015-03-19 06:05:49,46835589,9367117800,46835589,200,4312,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/001873/SRR1918292,SRX958844,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056295,PRJNA278767,2,278767,SRS876312,SAMN03431109,simple,9606,Homo sapiens,GSM1636695,,,,,,,no,,,,,GEO,SRA247200,,public,74415AAF36FFA38E4F1D3AD511F62FFB,7FC3FA3210B5168B4296FE30B23E64DD
SRR5510707,2017-08-17 16:15:27,2017-05-04 16:09:49,886760,62073200,886760,70,25,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005381/SRR5510707,SRX2784963,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP106481,PRJNA385514,2,385514,SRS2166974,SAMN06891878,simple,9606,Homo sapiens,GSM2599703,,,,,,,no,,,,,GEO,SRA559826,,public,85EC86482F9696006C285AEBDF94C829,ED43735CB08DB8736EF310580B6D6FEE
SRR4046110,2017-01-03 09:59:12,2016-08-23 15:40:51,12059517,2039206929,12059517,169,915,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003951/SRR4046110,SRX2036972,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP071245,PRJNA314523,2,314523,SRS1630782,SAMN05601485,simple,9606,Homo sapiens,GSM2286713,,,,,,,no,,,,,GEO,SRA379512,,public,8A3F626293AD5942EBCD1382F1F837B2,0DC9EDF9FFDFADBCE2EE1DB42D071463
SRR2979103,2016-07-22 17:04:23,2015-12-07 17:28:50,2215394,112985094,0,51,70,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/002909/SRR2979103,SRX1468691,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193566,SAMN04323069,simple,9606,Homo sapiens,GSM1966412,,,,,,,no,,,,,GEO,SRA315327,,public,95B7AA015EB2E5FE6C2F43C9CFC9F9E8,222D7EECCBBB25BFA6DDE137B18FE357
SRR4249141,2016-09-30 15:56:21,2016-09-15 19:29:22,1617256,116442432,1617256,72,49,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004149/SRR4249141,SRX2169187,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1697084,SAMN05777568,simple,9606,Homo sapiens,GSM2313987,,,,,,,no,,,,,GEO,SRA472324,,public,37EFBF99BA79C625804240DB016AEC13,4F9B3A07DE498996E17F4647BCBAE104
SRR2971936,2016-09-26 18:34:20,2015-12-03 12:41:50,2292187,463021774,2292187,202,192,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002902/SRR2971936,SRX1461308,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP066963,PRJNA304993,2,304993,SRS1189050,SAMN04312711,simple,9606,Homo sapiens,GSM1962202,,,,,,,no,,,,,GEO,SRA314792,,public,9112327734C55EA41157EBCA020E3AD2,C7A0E38D9712213E9A0C11489E9FD5C4
SRR500123,2012-06-06 13:08:56,2012-05-23 07:36:39,27029728,973070208,0,36,523,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/000488/SRR500123,SRX149164,GSM936078: RNAseq_4SU+6SG_purifiedRNA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP013463,PRJNA167851,2,167851,SRS334639,SAMN00997839,simple,9606,Homo sapiens,GSM936078,,,,,,,no,,,,,GEO,SRA053111,,public,FE17EDCD7F1F4C9BCC8ED84AE9642732,5A34E4AC6FA76D0E993D611B4619A751
SRR1055503,2015-12-31 16:36:07,2015-12-21 20:36:30,78137253,3828725397,0,49,2517,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/001030/SRR1055503,SRX396403,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034634,PRJNA232177,,232177,SRS517400,SAMN02469255,simple,9606,Homo sapiens,GSM1295106,,,,,,,no,,,,,GEO,SRA122076,,public,9F85567D7590AB07C7F4A81E938213C5,E29BCEA5DC1DC9B85E795A7F75664E86
ERR1588199,2016-08-17 10:53:32,,0,0,0,0,0,,,ERX1658845,17121064,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2000,ERP016000,PRJEB14362,,325750,ERS1253876,SAMEA4082766,simple,9606,Homo sapiens,SAMEA4082766,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA689250,,public,,
SRR1746755,2015-01-12 10:11:03,2015-01-08 14:51:29,67147884,14101055640,67147884,210,8551,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/001705/SRR1746755,SRX834383,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP051822,PRJNA271890,2,271890,SRS812411,SAMN03278400,simple,9606,Homo sapiens,GSM1580661,,,,,,,no,,,,,GEO,SRA228063,,public,9E686B15A98372393EB9470E193E1617,76899A4032FB99B464B2AC7A83F1BC5A
SRR5253228,2017-02-16 16:35:25,2017-02-14 10:06:36,2506569,377938240,2506569,150,140,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005130/SRR5253228,SRX2558787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP099599,PRJNA374673,2,374673,SRS1976013,SAMN06330092,simple,9606,Homo sapiens,GSM2486771,,,,,,,no,,,,,GEO,SRA537844,,public,C66AE3BBDEB1B80D32C1FD405F66A7CB,127BCA89C10934AB4304B0F2CC2CA16F
SRR3650538,2016-07-05 16:42:15,2016-06-08 18:36:03,504068,50406800,0,100,23,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003564/SRR3650538,SRX1832404,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP076307,PRJNA325005,2,325005,SRS1493482,SAMN05217275,simple,9606,Homo sapiens,GSM2194554,,,,,,,no,,,,,GEO,SRA431928,,public,56ECC163578C0DE4A32360C234972206,E5B3F79D57A57F16D98B8431121DADAC
SRR4251426,2016-09-30 15:56:31,2016-09-16 11:41:07,988538,98853800,988538,100,61,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004151/SRR4251426,SRX2171427,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090061,PRJNA343288,,343288,SRS1699103,SAMN05780447,simple,9606,Homo sapiens,GSM2317645,,,,,,,no,,,,,GEO,SRA472738,,public,6455A09BEEF6D922DB3F00A71ECD2A66,4641C574EFB5D32EC43CC3138DEE3D86
ERR1633153,2016-09-30 22:41:58,2016-10-05 23:54:22,855374,36781082,0,43,29,,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1633/ERR1633153,ERX1703486,HP1526901T2D_A19_s,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP017126,PRJEB15401,,344141,ERS1351610,SAMEA4440161,simple,9606,Homo sapiens,SAMEA4440161,,,,,,,no,,,,,Asa Segerstolpe,ERA705448,,public,DA8893E8741A5AE25A75D0C237E81CF4,C3F1D80A21CD3E9991F386A77EDF798E
DRR023632,2014-10-16 12:47:39,2014-10-16 13:23:54,4000000,800000000,4000000,200,485,,https://sra-download.ncbi.nlm.nih.gov/traces/dra1/DRR/000023/DRR023632,DRX021446,WadaLab-IHEC33-L1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,48,64.7,ILLUMINA,Illumina HiSeq 2000,DRP001797,PRJDB1532,,264209,DRS016618,SAMD00020289,simple,9606,Homo sapiens,DRS016618,,,,,male,,no,,,,,UT_RCAST,DRA001724,,public,2EE37916640D4848DEB87E943BE76980,89C9A97C4EB2D1B380FDA7DCF8DDFADA
SRR5277888,2017-02-22 11:35:06,2017-02-22 11:31:08,25413635,1931436260,0,76,984,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005154/SRR5277888,SRX2581772,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP032279,PRJNA225101,2,225101,SRS1995797,SAMN02385287,simple,9606,Homo sapiens,GSM1252712,,,,,,,no,,,,,GEO,SRA108904,,public,0628E4DFA35A5610D6A6BCF6BD1F8BBD,053DC212FA58B725823F796CC1292FDC
SRR5175324,2017-03-12 12:13:14,2017-01-13 12:24:59,1623933,162393300,1623933,100,78,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005054/SRR5175324,SRX2491587,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1921516,SAMN06228471,simple,9606,Homo sapiens,GSM2457135,,,,,,,no,,,,,GEO,SRA527201,,public,C570EDDCC7DD7F5BDA222044629E33AC,C172711C7562659FC780876D549BED73
SRR5641839,2017-06-05 16:04:30,2017-06-02 08:13:39,9301229,465061450,0,50,245,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005509/SRR5641839,SRX2880112,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP108472,PRJNA388881,2,388881,SRS2247748,SAMN07188701,simple,9606,Homo sapiens,GSM2648414,,,,,,,no,,,,,GEO,SRA569640,,public,761E8A609D25AF5D2C111E258B80EE84,4D9F64E3C4352F0AC44BA7B3B4C15889
SRR3475214,2016-06-01 15:59:21,2016-05-04 11:27:05,5296357,1069864114,5296357,202,460,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003393/SRR3475214,SRX1742038,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074349,PRJNA320473,,320473,SRS1421521,SAMN04939937,simple,9606,Homo sapiens,GSM2142613,,,,,,,no,,,,,GEO,SRA423369,,public,9B57CECDC649B2453A5522B02C60038D,272D97DC8A52A7ED8CDAD9467CB02D01
SRR3644760,2017-06-05 10:24:16,2016-06-07 17:28:38,17401928,1757594728,0,101,1011,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003559/SRR3644760,SRX1828968,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP076235,PRJNA324703,2,324703,SRS1490539,SAMN05213557,simple,9606,Homo sapiens,GSM2192688,,,,,,,no,,,,,GEO,SRA431731,,public,43EE0483515C2B7D76EB27A500C2A7A2,577BB7757AA30D39A2211BF983B68C34
SRR4422014,2016-11-14 11:26:42,2016-10-14 15:30:57,83933711,16786742200,83933711,200,10035,,https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/004318/SRR4422014,SRX2244302,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP013565,PRJNA30709,,30709,SRS1745052,SAMN05897509,simple,9606,Homo sapiens,ENCODE biosample ENCBS737CUP,,,,,female,,no,,,,,GEO,SRA484740,,public,86BCA7003419415D26C8851FDA01F9F7,D7E5BE3814E66D9274EF7F6F18F358CE
ERR1874083,2017-03-08 14:23:27,2017-03-10 07:21:38,109158,27289500,109158,250,7,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era18/ERR/ERR1874/ERR1874083,ERX1934608,NT935881E,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2500,ERP016000,PRJEB14362,,325750,ERS1552362,SAMEA85685668,simple,9606,Homo sapiens,SAMEA85685668,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA829914,,public,504B2395ED204E399813C8B9703B4301,665A3B04053E614F34659AA88D42BD04
SRR2648293,2016-02-17 17:24:03,2015-10-14 14:06:24,116462539,5939589489,0,51,4048,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002586/SRR2648293,SRX1335343,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064809,PRJNA298743,,298743,SRS1114244,SAMN04166348,simple,9606,Homo sapiens,GSM1908205,,,,,,,no,,,,,GEO,SRA304801,,public,28F6FBCB9EA7DD58B1580E8D7BF97A40,F7978CA5930892C5B3D952E0EFBA7BBD
SRR4248760,2016-09-30 15:56:21,2016-09-15 19:20:05,2063188,148549536,2063188,72,90,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004149/SRR4248760,SRX2168806,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1696701,SAMN05777632,simple,9606,Homo sapiens,GSM2313600,,,,,,,no,,,,,GEO,SRA472324,,public,9152228DFFF65A2ED0FF72056B3D2778,AADFF44DE2BEB49563B54B33EF00D441
SRR5453997,2017-04-20 16:25:10,2017-04-18 12:20:15,5117881,516905981,0,101,298,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005326/SRR5453997,SRX2742163,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP104148,PRJNA383159,2,383159,SRS2128763,SAMN06760291,simple,9606,Homo sapiens,GSM2579968,,,,,,,no,,,,,GEO,SRA554902,,public,B6DCDBB47D460845E5ED9404B3B78A59,AD7120924BC0DEE2897B36540C05CD0C
